Date_Complete,Annee,Mois,Jour,Heure,ID_Temps
2009-11-22 18:00:00,2009,11,22,18,11010
2009-11-29 15:00:00,2009,11,29,15,11011
2009-10-11 21:00:00,2009,10,11,21,11012
2009-10-22 10:00:00,2009,10,22,10,11013
2009-10-29 22:00:00,2009,10,29,22,11014
2009-10-06 19:00:00,2009,10,6,19,11015
2009-09-14 00:00:00,2009,9,14,0,11016
2009-09-21 00:00:00,2009,9,21,0,11017
2009-09-27 05:00:00,2009,9,27,5,11018
2009-09-05 08:00:00,2009,9,5,8,11019
2010-04-13 08:00:00,2010,4,13,8,11020
2010-04-17 20:00:00,2010,4,17,20,11021
2010-04-02 01:00:00,2010,4,2,1,11022
2010-04-29 19:00:00,2010,4,29,19,11023
2010-04-04 14:00:00,2010,4,4,14,11024
2010-04-05 09:00:00,2010,4,5,9,11025
2010-08-07 01:00:00,2010,8,7,1,11026
2010-12-11 02:00:00,2010,12,11,2,11027
2010-12-19 22:00:00,2010,12,19,22,11028
2010-12-20 15:00:00,2010,12,20,15,11029
2010-12-24 10:00:00,2010,12,24,10,11030
2010-12-26 06:00:00,2010,12,26,6,11031
2010-12-04 03:00:00,2010,12,4,3,11032
2010-12-04 12:00:00,2010,12,4,12,11033
2010-02-15 07:00:00,2010,2,15,7,11034
2010-02-15 21:00:00,2010,2,15,21,11035
2010-02-19 04:00:00,2010,2,19,4,11036
2010-02-04 13:00:00,2010,2,4,13,11037
2010-01-20 17:00:00,2010,1,20,17,11038
2010-01-27 04:00:00,2010,1,27,4,11039
2010-01-28 17:00:00,2010,1,28,17,11040
2010-07-10 14:00:00,2010,7,10,14,11041
2010-07-11 13:00:00,2010,7,11,13,11042
2010-07-22 15:00:00,2010,7,22,15,11043
2010-07-22 18:00:00,2010,7,22,18,11044
2010-07-06 20:00:00,2010,7,6,20,11045
2010-06-13 13:00:00,2010,6,13,13,11046
2010-06-14 08:00:00,2010,6,14,8,11047
2010-06-18 02:00:00,2010,6,18,2,11048
2010-06-30 16:00:00,2010,6,30,16,11049
2010-06-08 02:00:00,2010,6,8,2,11050
2010-03-13 15:00:00,2010,3,13,15,11051
2010-05-19 22:00:00,2010,5,19,22,11052
2010-05-21 14:00:00,2010,5,21,14,11053
2010-05-29 09:00:00,2010,5,29,9,11054
2010-11-12 06:00:00,2010,11,12,6,11055
2010-11-14 09:00:00,2010,11,14,9,11056
2010-11-02 20:00:00,2010,11,2,20,11057
2010-10-10 18:00:00,2010,10,10,18,11058
2010-10-04 05:00:00,2010,10,4,5,11059
2010-10-08 13:00:00,2010,10,8,13,11060
2010-10-09 07:00:00,2010,10,9,7,11061
2010-09-10 15:00:00,2010,9,10,15,11062
2010-09-11 07:00:00,2010,9,11,7,11063
2010-09-13 02:00:00,2010,9,13,2,11064
2010-09-26 21:00:00,2010,9,26,21,11065
2010-09-06 21:00:00,2010,9,6,21,11066
2011-04-17 22:00:00,2011,4,17,22,11067
2011-04-19 09:00:00,2011,4,19,9,11068
2011-04-03 00:00:00,2011,4,3,0,11069
2011-04-06 07:00:00,2011,4,6,7,11070
2011-04-09 18:00:00,2011,4,9,18,11071
2011-08-02 00:00:00,2011,8,2,0,11072
2011-08-02 23:00:00,2011,8,2,23,11073
2011-08-05 17:00:00,2011,8,5,17,11074
2011-12-01 11:00:00,2011,12,1,11,11075
2011-12-10 14:00:00,2011,12,10,14,11076
2011-12-13 00:00:00,2011,12,13,0,11077
2011-02-15 06:00:00,2011,2,15,6,11078
2011-02-18 13:00:00,2011,2,18,13,11079
2011-01-10 08:00:00,2011,1,10,8,11080
2011-01-10 14:00:00,2011,1,10,14,11081
2011-07-17 03:00:00,2011,7,17,3,11082
2011-07-28 16:00:00,2011,7,28,16,11083
2011-06-24 02:00:00,2011,6,24,2,11084
2011-06-27 10:00:00,2011,6,27,10,11085
2011-06-27 16:00:00,2011,6,27,16,11086
2011-06-29 00:00:00,2011,6,29,0,11087
2011-06-29 09:00:00,2011,6,29,9,11088
2011-06-29 13:00:00,2011,6,29,13,11089
2011-06-04 08:00:00,2011,6,4,8,11090
2011-03-11 22:00:00,2011,3,11,22,11091
2011-03-23 03:00:00,2011,3,23,3,11092
2011-03-25 21:00:00,2011,3,25,21,11093
2011-03-29 01:00:00,2011,3,29,1,11094
2011-05-19 04:00:00,2011,5,19,4,11095
2011-05-22 09:00:00,2011,5,22,9,11096
2011-05-22 13:00:00,2011,5,22,13,11097
2011-05-07 21:00:00,2011,5,7,21,11098
2011-11-16 14:00:00,2011,11,16,14,11099
2011-11-07 16:00:00,2011,11,7,16,11100
2011-10-17 11:00:00,2011,10,17,11,11101
2011-10-26 17:00:00,2011,10,26,17,11102
2011-10-27 20:00:00,2011,10,27,20,11103
2011-10-29 13:00:00,2011,10,29,13,11104
2011-09-17 16:00:00,2011,9,17,16,11105
2011-09-18 16:00:00,2011,9,18,16,11106
2011-09-27 11:00:00,2011,9,27,11,11107
2012-08-20 13:00:00,2012,8,20,13,11108
2012-08-20 16:00:00,2012,8,20,16,11109
2012-08-05 02:00:00,2012,8,5,2,11110
2012-12-23 16:00:00,2012,12,23,16,11111
2012-12-30 02:00:00,2012,12,30,2,11112
2012-02-14 10:00:00,2012,2,14,10,11113
2012-02-15 05:00:00,2012,2,15,5,11114
2012-02-29 06:00:00,2012,2,29,6,11115
2012-02-03 04:00:00,2012,2,3,4,11116
2012-02-03 20:00:00,2012,2,3,20,11117
2012-02-09 06:00:00,2012,2,9,6,11118
2012-01-13 01:00:00,2012,1,13,1,11119
2012-01-18 19:00:00,2012,1,18,19,11120
2012-01-09 14:00:00,2012,1,9,14,11121
2012-07-17 06:00:00,2012,7,17,6,11122
2012-07-19 00:00:00,2012,7,19,0,11123
2012-07-24 13:00:00,2012,7,24,13,11124
2012-07-29 02:00:00,2012,7,29,2,11125
2012-07-09 15:00:00,2012,7,9,15,11126
2012-06-10 10:00:00,2012,6,10,10,11127
2012-06-11 21:00:00,2012,6,11,21,11128
2012-06-17 22:00:00,2012,6,17,22,11129
2012-03-15 07:00:00,2012,3,15,7,11130
2012-03-22 14:00:00,2012,3,22,14,11131
2012-03-03 02:00:00,2012,3,3,2,11132
2012-05-10 08:00:00,2012,5,10,8,11133
2012-05-17 21:00:00,2012,5,17,21,11134
2012-05-02 14:00:00,2012,5,2,14,11135
2012-05-04 13:00:00,2012,5,4,13,11136
2012-11-10 04:00:00,2012,11,10,4,11137
2012-11-21 14:00:00,2012,11,21,14,11138
2012-11-27 14:00:00,2012,11,27,14,11139
2012-11-29 10:00:00,2012,11,29,10,11140
2012-11-30 00:00:00,2012,11,30,0,11141
2006-04-10 15:00:00,2006,4,10,15,11142
2006-04-13 01:00:00,2006,4,13,1,11143
2006-04-14 16:00:00,2006,4,14,16,11144
2006-04-14 19:00:00,2006,4,14,19,11145
2006-04-22 02:00:00,2006,4,22,2,11146
2006-04-27 12:00:00,2006,4,27,12,11147
2006-04-08 18:00:00,2006,4,8,18,11148
2006-08-11 08:00:00,2006,8,11,8,11149
2006-08-02 08:00:00,2006,8,2,8,11150
2006-08-24 03:00:00,2006,8,24,3,11151
2006-08-05 00:00:00,2006,8,5,0,11152
2006-12-01 22:00:00,2006,12,1,22,11153
2006-12-17 14:00:00,2006,12,17,14,11154
2006-12-19 11:00:00,2006,12,19,11,11155
2006-12-28 08:00:00,2006,12,28,8,11156
2006-02-16 22:00:00,2006,2,16,22,11157
2006-02-17 05:00:00,2006,2,17,5,11158
2006-02-08 23:00:00,2006,2,8,23,11159
2006-07-11 23:00:00,2006,7,11,23,11160
2006-07-22 09:00:00,2006,7,22,9,11161
2006-07-03 18:00:00,2006,7,3,18,11162
2006-06-03 15:00:00,2006,6,3,15,11163
2006-06-05 16:00:00,2006,6,5,16,11164
2006-03-10 22:00:00,2006,3,10,22,11165
2006-03-15 06:00:00,2006,3,15,6,11166
2006-03-15 18:00:00,2006,3,15,18,11167
2006-03-16 03:00:00,2006,3,16,3,11168
2006-03-18 04:00:00,2006,3,18,4,11169
2006-03-18 05:00:00,2006,3,18,5,11170
2006-03-19 01:00:00,2006,3,19,1,11171
2006-03-22 23:00:00,2006,3,22,23,11172
2006-03-28 08:00:00,2006,3,28,8,11173
2006-03-08 00:00:00,2006,3,8,0,11174
2006-05-09 01:00:00,2006,5,9,1,11175
2006-11-01 12:00:00,2006,11,1,12,11176
2006-11-21 23:00:00,2006,11,21,23,11177
2006-10-11 01:00:00,2006,10,11,1,11178
2006-09-20 08:00:00,2006,9,20,8,11179
2006-09-29 21:00:00,2006,9,29,21,11180
2006-09-06 13:00:00,2006,9,6,13,11181
2006-09-09 18:00:00,2006,9,9,18,11182
2007-04-12 22:00:00,2007,4,12,22,11183
2007-08-11 03:00:00,2007,8,11,3,11184
2007-08-26 02:00:00,2007,8,26,2,11185
2007-08-05 09:00:00,2007,8,5,9,11186
2007-08-07 02:00:00,2007,8,7,2,11187
2007-12-11 01:00:00,2007,12,11,1,11188
2007-02-17 01:00:00,2007,2,17,1,11189
2007-02-22 21:00:00,2007,2,22,21,11190
2007-02-23 00:00:00,2007,2,23,0,11191
2007-01-16 12:00:00,2007,1,16,12,11192
2007-01-28 07:00:00,2007,1,28,7,11193
2007-01-03 15:00:00,2007,1,3,15,11194
2007-01-30 20:00:00,2007,1,30,20,11195
2007-01-08 16:00:00,2007,1,8,16,11196
2007-07-13 18:00:00,2007,7,13,18,11197
2007-07-20 18:00:00,2007,7,20,18,11198
2007-06-20 04:00:00,2007,6,20,4,11199
2007-06-21 19:00:00,2007,6,21,19,11200
2007-06-22 23:00:00,2007,6,22,23,11201
2007-06-23 22:00:00,2007,6,23,22,11202
2007-06-05 17:00:00,2007,6,5,17,11203
2007-03-01 07:00:00,2007,3,1,7,11204
2007-03-12 00:00:00,2007,3,12,0,11205
2007-03-12 04:00:00,2007,3,12,4,11206
2007-03-26 21:00:00,2007,3,26,21,11207
2007-03-28 01:00:00,2007,3,28,1,11208
2007-03-03 15:00:00,2007,3,3,15,11209
2007-03-05 13:00:00,2007,3,5,13,11210
2007-05-10 07:00:00,2007,5,10,7,11211
2007-05-14 16:00:00,2007,5,14,16,11212
2007-05-15 12:00:00,2007,5,15,12,11213
2007-05-26 08:00:00,2007,5,26,8,11214
2007-05-04 08:00:00,2007,5,4,8,11215
2007-11-15 07:00:00,2007,11,15,7,11216
2007-11-18 10:00:00,2007,11,18,10,11217
2007-11-27 08:00:00,2007,11,27,8,11218
2007-11-08 08:00:00,2007,11,8,8,11219
2007-10-13 17:00:00,2007,10,13,17,11220
2007-10-28 02:00:00,2007,10,28,2,11221
2007-09-26 03:00:00,2007,9,26,3,11222
2007-09-29 15:00:00,2007,9,29,15,11223
2008-03-31 23:00:00,2008,3,31,23,11224
2008-08-16 03:00:00,2008,8,16,3,11225
2008-08-21 05:00:00,2008,8,21,5,11226
2008-12-02 03:00:00,2008,12,2,3,11227
2008-12-24 08:00:00,2008,12,24,8,11228
2008-02-12 06:00:00,2008,2,12,6,11229
2008-01-11 00:00:00,2008,1,11,0,11230
2008-01-16 07:00:00,2008,1,16,7,11231
2008-01-20 14:00:00,2008,1,20,14,11232
2008-01-26 01:00:00,2008,1,26,1,11233
2008-01-31 13:00:00,2008,1,31,13,11234
2008-01-08 13:00:00,2008,1,8,13,11235
2008-07-20 06:00:00,2008,7,20,6,11236
2008-07-27 09:00:00,2008,7,27,9,11237
2008-07-03 17:00:00,2008,7,3,17,11238
2008-06-24 02:00:00,2008,6,24,2,11239
2008-06-29 00:00:00,2008,6,29,0,11240
2008-06-04 17:00:00,2008,6,4,17,11241
2008-03-24 06:00:00,2008,3,24,6,11242
2008-03-28 22:00:00,2008,3,28,22,11243
2008-03-31 17:00:00,2008,3,31,17,11244
2008-03-07 12:00:00,2008,3,7,12,11245
2008-05-03 11:00:00,2008,5,3,11,11246
2008-05-09 08:00:00,2008,5,9,8,11247
2008-11-15 12:00:00,2008,11,15,12,11248
2008-11-27 17:00:00,2008,11,27,17,11249
2008-11-30 21:00:00,2008,11,30,21,11250
2008-11-06 19:00:00,2008,11,6,19,11251
2008-11-07 23:00:00,2008,11,7,23,11252
2008-10-10 08:00:00,2008,10,10,8,11253
2008-10-14 05:00:00,2008,10,14,5,11254
2008-10-30 21:00:00,2008,10,30,21,11255
2008-10-31 12:00:00,2008,10,31,12,11256
2008-10-07 23:00:00,2008,10,7,23,11257
2008-09-17 14:00:00,2008,9,17,14,11258
2008-09-28 14:00:00,2008,9,28,14,11259
2009-04-01 21:00:00,2009,4,1,21,11260
2009-04-11 21:00:00,2009,4,11,21,11261
2009-04-14 08:00:00,2009,4,14,8,11262
2009-04-18 00:00:00,2009,4,18,0,11263
2009-04-21 19:00:00,2009,4,21,19,11264
2009-04-24 22:00:00,2009,4,24,22,11265
2009-04-06 23:00:00,2009,4,6,23,11266
2009-08-13 18:00:00,2009,8,13,18,11267
2009-08-24 14:00:00,2009,8,24,14,11268
2009-08-06 17:00:00,2009,8,6,17,11269
2009-08-08 19:00:00,2009,8,8,19,11270
2009-08-09 15:00:00,2009,8,9,15,11271
2009-12-01 18:00:00,2009,12,1,18,11272
2009-12-10 19:00:00,2009,12,10,19,11273
2009-12-15 22:00:00,2009,12,15,22,11274
2009-12-30 07:00:00,2009,12,30,7,11275
2009-01-01 00:00:00,2009,1,1,0,11276
2009-01-01 13:00:00,2009,1,1,13,11277
2009-01-21 05:00:00,2009,1,21,5,11278
2009-01-08 16:00:00,2009,1,8,16,11279
2009-01-08 17:00:00,2009,1,8,17,11280
2009-07-31 10:00:00,2009,7,31,10,11281
2009-07-31 11:00:00,2009,7,31,11,11282
2009-06-12 01:00:00,2009,6,12,1,11283
2009-06-12 10:00:00,2009,6,12,10,11284
2009-06-02 20:00:00,2009,6,2,20,11285
2009-06-26 08:00:00,2009,6,26,8,11286
2009-03-13 21:00:00,2009,3,13,21,11287
2009-03-30 07:00:00,2009,3,30,7,11288
2009-05-20 11:00:00,2009,5,20,11,11289
2009-05-22 17:00:00,2009,5,22,17,11290
2009-05-23 21:00:00,2009,5,23,21,11291
2009-05-25 16:00:00,2009,5,25,16,11292
2009-05-04 23:00:00,2009,5,4,23,11293
2009-05-05 02:00:00,2009,5,5,2,11294
2009-11-12 14:00:00,2009,11,12,14,11295
2009-11-12 16:00:00,2009,11,12,16,11296
2009-11-20 17:00:00,2009,11,20,17,11297
2009-11-20 19:00:00,2009,11,20,19,11298
2009-11-22 08:00:00,2009,11,22,8,11299
2009-11-23 21:00:00,2009,11,23,21,11300
2009-11-25 22:00:00,2009,11,25,22,11301
2009-11-05 14:00:00,2009,11,5,14,11302
2009-10-12 02:00:00,2009,10,12,2,11303
2009-10-14 17:00:00,2009,10,14,17,11304
2009-10-15 08:00:00,2009,10,15,8,11305
2009-10-24 01:00:00,2009,10,24,1,11306
2009-10-25 03:00:00,2009,10,25,3,11307
2009-10-07 22:00:00,2009,10,7,22,11308
2009-09-12 22:00:00,2009,9,12,22,11309
2010-04-01 12:00:00,2010,4,1,12,11310
2010-04-02 16:00:00,2010,4,2,16,11311
2010-04-28 07:00:00,2010,4,28,7,11312
2010-04-03 07:00:00,2010,4,3,7,11313
2010-04-03 23:00:00,2010,4,3,23,11314
2010-04-04 05:00:00,2010,4,4,5,11315
2010-04-05 22:00:00,2010,4,5,22,11316
2010-04-09 00:00:00,2010,4,9,0,11317
2010-08-17 20:00:00,2010,8,17,20,11318
2010-08-24 00:00:00,2010,8,24,0,11319
2010-08-25 18:00:00,2010,8,25,18,11320
2010-08-31 12:00:00,2010,8,31,12,11321
2010-08-09 07:00:00,2010,8,9,7,11322
2010-08-09 10:00:00,2010,8,9,10,11323
2010-12-28 00:00:00,2010,12,28,0,11324
2010-12-05 07:00:00,2010,12,5,7,11325
2010-02-19 10:00:00,2010,2,19,10,11326
2010-02-04 20:00:00,2010,2,4,20,11327
2010-02-07 21:00:00,2010,2,7,21,11328
2010-01-19 16:00:00,2010,1,19,16,11329
2010-01-29 01:00:00,2010,1,29,1,11330
2010-01-03 16:00:00,2010,1,3,16,11331
2010-07-16 21:00:00,2010,7,16,21,11332
2010-07-25 06:00:00,2010,7,25,6,11333
2010-07-28 22:00:00,2010,7,28,22,11334
2010-07-03 03:00:00,2010,7,3,3,11335
2010-07-03 16:00:00,2010,7,3,16,11336
2010-07-09 21:00:00,2010,7,9,21,11337
2010-06-01 17:00:00,2010,6,1,17,11338
2010-06-14 00:00:00,2010,6,14,0,11339
2010-06-18 14:00:00,2010,6,18,14,11340
2010-06-18 18:00:00,2010,6,18,18,11341
2010-03-11 22:00:00,2010,3,11,22,11342
2010-03-03 04:00:00,2010,3,3,4,11343
2010-03-31 13:00:00,2010,3,31,13,11344
2010-05-17 03:00:00,2010,5,17,3,11345
2010-05-17 15:00:00,2010,5,17,15,11346
2010-05-24 09:00:00,2010,5,24,9,11347
2010-05-29 17:00:00,2010,5,29,17,11348
2010-05-08 20:00:00,2010,5,8,20,11349
2010-11-10 23:00:00,2010,11,10,23,11350
2010-11-04 21:00:00,2010,11,4,21,11351
2010-11-08 12:00:00,2010,11,8,12,11352
2010-10-20 11:00:00,2010,10,20,11,11353
2010-10-20 20:00:00,2010,10,20,20,11354
2010-10-23 01:00:00,2010,10,23,1,11355
2010-10-23 03:00:00,2010,10,23,3,11356
2010-10-27 19:00:00,2010,10,27,19,11357
2010-10-03 22:00:00,2010,10,3,22,11358
2010-09-18 13:00:00,2010,9,18,13,11359
2010-09-25 08:00:00,2010,9,25,8,11360
2010-09-09 03:00:00,2010,9,9,3,11361
2011-04-11 07:00:00,2011,4,11,7,11362
2011-04-11 17:00:00,2011,4,11,17,11363
2011-04-12 02:00:00,2011,4,12,2,11364
2011-04-02 18:00:00,2011,4,2,18,11365
2011-08-23 02:00:00,2011,8,23,2,11366
2011-08-03 18:00:00,2011,8,3,18,11367
2011-08-03 21:00:00,2011,8,3,21,11368
2011-08-07 11:00:00,2011,8,7,11,11369
2011-08-08 17:00:00,2011,8,8,17,11370
2011-12-01 00:00:00,2011,12,1,0,11371
2011-12-10 08:00:00,2011,12,10,8,11372
2011-12-13 02:00:00,2011,12,13,2,11373
2011-12-02 22:00:00,2011,12,2,22,11374
2011-12-04 06:00:00,2011,12,4,6,11375
2011-01-21 19:00:00,2011,1,21,19,11376
2011-01-28 06:00:00,2011,1,28,6,11377
2011-01-05 00:00:00,2011,1,5,0,11378
2011-07-02 10:00:00,2011,7,2,10,11379
2011-07-27 18:00:00,2011,7,27,18,11380
2011-07-07 14:00:00,2011,7,7,14,11381
2011-07-08 12:00:00,2011,7,8,12,11382
2011-06-11 11:00:00,2011,6,11,11,11383
2011-06-11 17:00:00,2011,6,11,17,11384
2011-06-05 05:00:00,2011,6,5,5,11385
2011-06-06 00:00:00,2011,6,6,0,11386
2011-03-19 20:00:00,2011,3,19,20,11387
2011-03-02 02:00:00,2011,3,2,2,11388
2011-03-21 07:00:00,2011,3,21,7,11389
2011-05-18 22:00:00,2011,5,18,22,11390
2011-05-24 14:00:00,2011,5,24,14,11391
2011-11-19 07:00:00,2011,11,19,7,11392
2011-11-28 07:00:00,2011,11,28,7,11393
2011-10-15 22:00:00,2011,10,15,22,11394
2011-10-17 19:00:00,2011,10,17,19,11395
2011-10-02 02:00:00,2011,10,2,2,11396
2011-10-20 07:00:00,2011,10,20,7,11397
2011-10-21 19:00:00,2011,10,21,19,11398
2011-10-24 16:00:00,2011,10,24,16,11399
2011-10-31 21:00:00,2011,10,31,21,11400
2011-10-06 11:00:00,2011,10,6,11,11401
2011-09-23 02:00:00,2011,9,23,2,11402
2012-04-11 09:00:00,2012,4,11,9,11403
2012-04-12 06:00:00,2012,4,12,6,11404
2012-04-19 00:00:00,2012,4,19,0,11405
2012-04-24 13:00:00,2012,4,24,13,11406
2012-08-13 05:00:00,2012,8,13,5,11407
2012-12-24 04:00:00,2012,12,24,4,11408
2012-12-24 06:00:00,2012,12,24,6,11409
2012-12-24 14:00:00,2012,12,24,14,11410
2012-12-26 05:00:00,2012,12,26,5,11411
2012-12-27 22:00:00,2012,12,27,22,11412
2012-12-31 04:00:00,2012,12,31,4,11413
2012-12-04 02:00:00,2012,12,4,2,11414
2012-12-09 11:00:00,2012,12,9,11,11415
2012-02-01 18:00:00,2012,2,1,18,11416
2012-02-02 01:00:00,2012,2,2,1,11417
2012-02-02 04:00:00,2012,2,2,4,11418
2012-02-21 15:00:00,2012,2,21,15,11419
2012-02-21 19:00:00,2012,2,21,19,11420
2012-02-26 08:00:00,2012,2,26,8,11421
2012-02-05 17:00:00,2012,2,5,17,11422
2012-01-09 23:00:00,2012,1,9,23,11423
2012-01-11 09:00:00,2012,1,11,9,11424
2012-01-13 12:00:00,2012,1,13,12,11425
2012-01-15 07:00:00,2012,1,15,7,11426
2012-01-21 19:00:00,2012,1,21,19,11427
2012-01-06 06:00:00,2012,1,6,6,11428
2012-01-07 13:00:00,2012,1,7,13,11429
2012-07-21 19:00:00,2012,7,21,19,11430
2012-07-05 19:00:00,2012,7,5,19,11431
2012-06-15 21:00:00,2012,6,15,21,11432
2012-06-21 12:00:00,2012,6,21,12,11433
2012-06-23 12:00:00,2012,6,23,12,11434
2012-03-07 22:00:00,2012,3,7,22,11435
2012-05-01 19:00:00,2012,5,1,19,11436
2012-05-23 15:00:00,2012,5,23,15,11437
2012-05-28 21:00:00,2012,5,28,21,11438
2012-05-04 10:00:00,2012,5,4,10,11439
2012-11-10 15:00:00,2012,11,10,15,11440
2012-11-03 00:00:00,2012,11,3,0,11441
2012-10-14 22:00:00,2012,10,14,22,11442
2006-04-16 04:00:00,2006,4,16,4,11443
2006-04-20 18:00:00,2006,4,20,18,11444
2006-04-20 23:00:00,2006,4,20,23,11445
2006-04-21 01:00:00,2006,4,21,1,11446
2006-04-21 18:00:00,2006,4,21,18,11447
2006-04-09 17:00:00,2006,4,9,17,11448
2006-08-28 04:00:00,2006,8,28,4,11449
2006-08-04 13:00:00,2006,8,4,13,11450
2006-08-08 22:00:00,2006,8,8,22,11451
2006-12-12 21:00:00,2006,12,12,21,11452
2006-12-25 02:00:00,2006,12,25,2,11453
2006-12-30 02:00:00,2006,12,30,2,11454
2006-02-02 10:00:00,2006,2,2,10,11455
2006-01-13 11:00:00,2006,1,13,11,11456
2006-01-16 18:00:00,2006,1,16,18,11457
2006-01-18 13:00:00,2006,1,18,13,11458
2006-07-12 03:00:00,2006,7,12,3,11459
2006-07-22 07:00:00,2006,7,22,7,11460
2006-07-23 13:00:00,2006,7,23,13,11461
2006-07-25 13:00:00,2006,7,25,13,11462
2006-07-07 11:00:00,2006,7,7,11,11463
2006-07-07 19:00:00,2006,7,7,19,11464
2006-06-11 19:00:00,2006,6,11,19,11465
2006-06-16 03:00:00,2006,6,16,3,11466
2006-06-26 04:00:00,2006,6,26,4,11467
2006-06-30 07:00:00,2006,6,30,7,11468
2006-06-07 23:00:00,2006,6,7,23,11469
2006-03-20 12:00:00,2006,3,20,12,11470
2006-03-23 17:00:00,2006,3,23,17,11471
2006-11-16 19:00:00,2006,11,16,19,11472
2006-11-23 11:00:00,2006,11,23,11,11473
2006-11-06 11:00:00,2006,11,6,11,11474
2006-09-30 22:00:00,2006,9,30,22,11475
2006-10-10 03:00:00,2006,10,10,3,11476
2006-10-11 16:00:00,2006,10,11,16,11477
2006-09-21 19:00:00,2006,9,21,19,11478
2006-09-03 02:00:00,2006,9,3,2,11479
2007-04-09 23:00:00,2007,4,9,23,11480
2007-04-17 13:00:00,2007,4,17,13,11481
2007-04-23 20:00:00,2007,4,23,20,11482
2007-04-03 11:00:00,2007,4,3,11,11483
2007-08-11 15:00:00,2007,8,11,15,11484
2007-08-28 13:00:00,2007,8,28,13,11485
2007-08-03 08:00:00,2007,8,3,8,11486
2007-08-31 08:00:00,2007,8,31,8,11487
2007-08-31 15:00:00,2007,8,31,15,11488
2007-12-16 13:00:00,2007,12,16,13,11489
2007-12-20 22:00:00,2007,12,20,22,11490
2007-12-23 13:00:00,2007,12,23,13,11491
2007-02-14 16:00:00,2007,2,14,16,11492
2007-02-18 12:00:00,2007,2,18,12,11493
2007-02-05 19:00:00,2007,2,5,19,11494
2007-01-19 13:00:00,2007,1,19,13,11495
2007-01-29 15:00:00,2007,1,29,15,11496
2007-01-04 19:00:00,2007,1,4,19,11497
2007-01-07 02:00:00,2007,1,7,2,11498
2007-01-08 02:00:00,2007,1,8,2,11499
2007-01-08 06:00:00,2007,1,8,6,11500
2007-07-11 04:00:00,2007,7,11,4,11501
2007-07-11 17:00:00,2007,7,11,17,11502
2007-07-14 19:00:00,2007,7,14,19,11503
2007-07-18 08:00:00,2007,7,18,8,11504
2007-07-19 06:00:00,2007,7,19,6,11505
2007-06-15 09:00:00,2007,6,15,9,11506
2007-06-16 08:00:00,2007,6,16,8,11507
2007-06-02 03:00:00,2007,6,2,3,11508
2007-06-24 07:00:00,2007,6,24,7,11509
2007-06-29 04:00:00,2007,6,29,4,11510
2007-06-30 01:00:00,2007,6,30,1,11511
2007-06-30 13:00:00,2007,6,30,13,11512
2007-03-22 23:00:00,2007,3,22,23,11513
2007-03-27 06:00:00,2007,3,27,6,11514
2007-03-31 11:00:00,2007,3,31,11,11515
2007-03-07 00:00:00,2007,3,7,0,11516
2007-05-10 13:00:00,2007,5,10,13,11517
2007-05-13 04:00:00,2007,5,13,4,11518
2007-05-02 03:00:00,2007,5,2,3,11519
2007-05-21 09:00:00,2007,5,21,9,11520
2007-11-19 11:00:00,2007,11,19,11,11521
2007-11-27 22:00:00,2007,11,27,22,11522
2007-11-09 19:00:00,2007,11,9,19,11523
2007-10-11 08:00:00,2007,10,11,8,11524
2007-10-11 18:00:00,2007,10,11,18,11525
2007-10-16 10:00:00,2007,10,16,10,11526
2007-10-21 23:00:00,2007,10,21,23,11527
2007-10-26 21:00:00,2007,10,26,21,11528
2007-10-29 08:00:00,2007,10,29,8,11529
2007-10-07 07:00:00,2007,10,7,7,11530
2007-10-07 20:00:00,2007,10,7,20,11531
2007-10-08 03:00:00,2007,10,8,3,11532
2007-09-14 23:00:00,2007,9,14,23,11533
2007-09-26 19:00:00,2007,9,26,19,11534
2008-04-14 12:00:00,2008,4,14,12,11535
2008-04-15 07:00:00,2008,4,15,7,11536
2008-04-19 15:00:00,2008,4,19,15,11537
2008-04-26 19:00:00,2008,4,26,19,11538
2008-04-03 22:00:00,2008,4,3,22,11539
2008-04-04 09:00:00,2008,4,4,9,11540
2008-08-12 19:00:00,2008,8,12,19,11541
2008-08-22 13:00:00,2008,8,22,13,11542
2008-08-22 14:00:00,2008,8,22,14,11543
2008-08-26 12:00:00,2008,8,26,12,11544
2008-08-31 19:00:00,2008,8,31,19,11545
2008-12-11 18:00:00,2008,12,11,18,11546
2008-12-15 00:00:00,2008,12,15,0,11547
2008-12-23 13:00:00,2008,12,23,13,11548
2008-12-03 17:00:00,2008,12,3,17,11549
2008-12-04 00:00:00,2008,12,4,0,11550
2008-02-19 00:00:00,2008,2,19,0,11551
2008-02-19 09:00:00,2008,2,19,9,11552
2008-02-29 00:00:00,2008,2,29,0,11553
2008-01-18 11:00:00,2008,1,18,11,11554
2008-01-19 20:00:00,2008,1,19,20,11555
2008-01-20 22:00:00,2008,1,20,22,11556
2008-01-23 08:00:00,2008,1,23,8,11557
2008-01-04 12:00:00,2008,1,4,12,11558
2008-01-08 11:00:00,2008,1,8,11,11559
2008-07-17 05:00:00,2008,7,17,5,11560
2008-06-11 12:00:00,2008,6,11,12,11561
2008-06-02 03:00:00,2008,6,2,3,11562
2008-03-01 08:00:00,2008,3,1,8,11563
2008-03-19 09:00:00,2008,3,19,9,11564
2008-03-19 23:00:00,2008,3,19,23,11565
2008-03-31 19:00:00,2008,3,31,19,11566
2008-05-01 13:00:00,2008,5,1,13,11567
